22,95
23,9
23,11
23,13
23,14
23,19
23,24
23,25
23,26
23,28
23,35
23,36
23,38
23,44
23,45
23,46
23,47
23,52
23,54
23,58
23,63
23,65
23,66
23,69
23,70
23,75
23,77
23,84
23,89
23,92
24,11
24,12
24,13
24,18
24,19
24,23
24,25
24,26
24,28
24,34
24,35
24,37
24,43
24,45
24,47
24,48
24,49
24,55
24,58
24,59
24,70
24,74
24,80
24,85
24,94
25,6
25,9
25,12
25,16
25,19
25,22
25,29
25,34
25,41
25,53
25,55
25,59
25,60
25,65
25,69
25,71
25,79
25,81
25,84
25,88
25,96
26,2
26,11
26,13
26,15
26,23
26,27
26,28
26,30
26,31
26,36
26,38
26,42
26,43
26,50
26,54
26,58
26,62
26,63
26,64
26,65
26,67
26,68
26,69
26,73
26,74
26,80
26,87
26,88
26,96
26,98
27,9
27,17
27,21
27,22
27,23
27,26
27,30
27,31
27,33
27,36
27,45
27,47
27,48
27,53
27,59
27,64
27,65
27,69
27,72
27,74
27,76
27,77
27,81
27,84
27,86
27,87
27,88
27,89
27,93
27,94
27,95
27,98
28,1
28,4
28,5
28,7
28,9
28,12
28,15
28,18
28,21
28,23
28,25
28,27
28,28
28,31
28,33
28,35
28,38
28,39
28,42
28,44
28,45
28,49
28,60
28,63
28,65
28,66
28,73
28,78
28,86
28,94
28,98
29,1
29,2
29,5
29,11
29,20
29,21
29,23
29,27
29,34
29,35
29,37
29,42
29,47
29,53
29,58
29,59
29,62
29,70
29,71
29,72
29,82
29,85
29,90
29,91
29,96
30,5
30,9
30,19
30,20
30,24
30,25
30,30
30,35
30,37
30,38
30,40
30,41
30,47
30,50
30,51
30,54
30,62
30,63
30,66
30,67
30,72
30,76
30,84
30,90
30,92
30,93
30,95
31,4
31,11
31,14
31,19
31,22
31,23
31,25
31,26
31,27
31,30
31,34
31,38
31,47
31,49
31,53
31,55
31,56
31,57
31,58
31,60
31,61
31,62
31,65
31,67
31,68
31,69
31,70
31,81
31,82
31,85
31,86
31,88
31,90
31,92
31,94
31,95
31,96
31,98
32,1
32,2
32,3
32,4
32,7
32,8
32,11
32,13
32,15
32,16
32,17
32,18
32,20
32,21
32,23
32,25
32,28
32,32
32,35
32,36
32,37
32,39
32,41
32,45
32,49
32,57
32,60
32,63
32,65
32,66
32,67
32,68
32,74
32,78
32,79
32,82
32,84
32,85
32,86
32,87
32,93
32,96
32,97
32,98
33,1
33,3
33,6
33,8
33,9
33,14
33,16
33,17
33,22
33,23
33,24
33,26
33,29
33,30
33,36
33,37
33,40
33,42
33,44
33,46
33,47
33,55
33,57
33,58
33,59
33,60
33,62
33,64
33,66
33,71
33,74
33,80
33,85
33,87
34,1
34,7
34,9
34,21
34,22
34,25
34,27
34,28
34,29
34,32
34,33
34,43
34,49
34,51
34,57
34,64
34,74
34,75
34,76
34,77
34,78
34,82
34,85
34,88
34,90
34,93
34,96
34,97
34,98
35,8
35,10
35,13
35,18
35,25
35,29
35,30
35,32
35,33
35,46
35,50
35,51
35,52
35,55
35,56
35,58
35,59
35,60
35,61
35,64
35,72
35,78
35,80
35,81
35,82
35,87
35,89
35,90
35,92
36,1
36,4
36,5
36,8
36,12
36,15
36,16
36,17
36,20
36,21
36,22
36,24
36,29
36,37
36,41
36,44
36,47
36,50
36,56
36,57
36,58
36,59
36,61
36,65
36,66
36,67
36,69
36,70
36,73
36,75
36,76
36,83
36,84
36,86
36,88
36,89
36,90
36,91
37,2
37,3
37,4
37,7
37,10
37,11
37,12
37,17
37,25
37,27
37,29
37,31
37,32
37,33
37,41
37,43
37,45
37,50
37,55
37,57
37,61
37,64
37,76
37,77
37,80
37,81
37,82
38,5
38,7
38,13
38,18
38,19
38,22
38,25
38,26
38,31
38,35
38,36
38,43
38,44
38,55
38,56
38,63
38,64
38,67
38,69
38,71
38,76
38,79
38,80
38,86
38,94
38,95
38,97
38,98
39,8
39,17
39,18
39,20
39,22
39,23
39,27
39,28
39,37
39,38
39,40
39,41
39,42
39,46
39,48
39,51
39,52
39,53
39,55
39,56
39,65
39,67
39,68
39,70
39,71
39,72
39,73
39,75
39,77
39,78
39,79
39,82
39,84
39,87
39,88
39,89
39,96
40,2
40,7
40,8
40,9
40,10
40,12
40,15
40,16
40,17
40,23
40,25
40,34
40,41
40,42
40,47
40,49
40,50
40,53
40,55
40,60
40,68
40,69
40,75
40,78
40,79
40,83
40,89
40,91
40,95
40,96
40,97
40,98
41,8
41,15
41,16
41,19
41,22
41,28
41,29
41,30
41,31
41,32
41,34
41,35
41,37
41,39
41,40
41,41
41,43
41,48
41,52
41,53
41,55
41,61
41,67
41,71
41,74
41,81
41,88
41,90
41,92
41,94
41,97
42,4
42,5
42,8
42,11
42,16
42,17
42,20
42,21
42,22
42,28
42,37
42,40
42,43
42,46
42,51
42,53
42,61
42,62
42,64
42,65
42,67
42,70
42,71
42,73
42,74
42,91
42,98
43,6
43,8
43,11
43,21
43,23
43,26
43,27
43,32
43,34
43,39
43,40
43,46
43,47
43,49
43,50
43,52
43,57
43,61
43,65
43,69
43,78
43,81
43,89
43,90
44,3
44,22
44,24
44,26
44,39
44,40
44,43
44,45
44,53
44,54
44,55
44,57
44,63
44,67
44,70
44,72
44,73
44,76
44,81
44,83
44,84
44,85
44,91
44,97
45,3
45,8
45,15
45,17
45,24
45,27
45,29
45,30
45,34
45,38
45,45
45,48
45,51
45,59
45,60
45,65
45,69
45,71
45,73
45,74
45,76
45,78
45,84
45,86
45,91
45,94
45,97
45,98
46,5
46,6
46,8
46,11
46,14
46,15
46,17
46,20
46,22
46,24
46,27
46,42
46,43
46,48
46,50
46,57
46,59
46,61
46,62
46,63
46,64
46,70
46,75
46,86
46,96
47,2
47,6
47,7
47,10
47,15
47,18
47,19
47,33
47,34
47,35
47,37
47,40
47,42
47,43
47,44
47,45
47,47
47,54
47,55
47,59
47,60
47,61
47,67
47,68
47,71
47,72
47,76
47,77
47,78
47,79
47,83
47,84
47,87
47,91
47,94
48,3
48,4
48,5
48,17
48,20
48,25
48,26
48,30
48,39
48,42
48,43
48,47
48,52
48,54
48,57
48,59
48,61
48,63
48,66
48,69
48,70
48,71
48,72
48,73
48,78
48,79
48,80
48,83
48,90
48,91
48,92
48,93
48,94
48,97
48,98
49,7
49,8
49,10
49,13
49,16
49,18
49,21
49,24
49,29
49,40
49,43
49,47
49,48
49,49
49,50
49,51
49,55
49,57
49,62
49,72
49,75
49,77
49,78
49,79
49,81
49,82
49,83
49,84
49,86
49,87
49,88
49,94
49,97
50,8
50,12
50,13
50,14
50,15
50,16
50,17
50,46
50,47
50,54
50,60
50,66
50,67
50,68
50,72
50,75
50,83
50,86
50,91
50,94
50,96
50,98
51,2
51,3
51,7
51,9
51,10
51,12
51,15
51,23
51,28
51,30
51,40
51,44
51,45
51,46
51,47
51,48
51,50
51,59
51,63
51,67
51,68
51,69
51,74
51,76
51,82
51,90
51,91
51,93
51,94
51,95
52,2
52,3
52,4
52,6
52,7
52,13
52,15
52,18
52,19
52,21
52,28
52,30
52,34
52,35
52,36
52,37
52,40
52,41
52,43
52,45
52,48
52,56
52,57
52,62
52,64
52,69
52,70
52,76
52,78
52,81
52,83
52,85
52,93
53,3
53,6
53,9
53,10
53,14
53,21
53,34
53,35
53,36
53,37
53,41
53,42
53,47
53,48
53,52
53,56
53,60
53,61
53,63
53,68
53,76
53,79
53,80
53,83
53,85
53,91
53,92
53,93
53,98
54,4
54,8
54,12
54,17
54,24
54,29
54,31
54,32
54,35
54,40
54,42
54,44
54,46
54,47
54,49
54,50
54,56
54,59
54,68
54,70
54,72
54,73
54,74
54,79
54,80
54,85
54,86
54,91
54,93
54,98
55,1
55,4
55,7
55,11
55,13
55,14
55,18
55,20
55,23
55,35
55,42
55,44
55,46
55,49
55,52
55,53
55,60
55,62
55,71
55,74
55,80
55,81
55,84
55,98
56,8
56,10
56,13
56,16
56,18
56,22
56,23
56,31
56,32
56,34
56,36
56,41
56,44
56,45
56,48
56,52
56,55
56,59
56,63
56,65
56,67
56,69
56,70
56,72
56,73
56,75
56,76
56,80
56,81
56,82
56,86
56,87
56,88
56,90
56,95
56,96
56,97
57,1
57,6
57,7
57,10
57,12
57,14
57,19
57,21
57,31
57,38
57,39
57,40
57,41
57,45
57,50
57,56
57,57
57,58
57,60
57,67
57,69
57,71
57,73
57,74
57,77
57,81
57,83
57,84
57,86
57,93
57,96
57,98
58,2
58,7
58,13
58,18
58,21
58,22
58,23
58,26
58,27
58,30
58,32
58,41
58,42
58,45
58,47
58,53
58,54
58,59
58,61
58,63
58,64
58,67
58,68
58,73
58,74
58,78
58,82
58,85
58,86
58,87
58,93
58,97
58,98
59,2
59,4
59,6
59,8
59,12
59,17
59,27
59,43
59,45
59,46
59,54
59,57
59,63
59,67
59,68
59,73
59,74
59,77
59,81
59,84
59,86
59,90
60,1
60,3
60,4
60,9
60,11
60,15
60,19
60,31
60,32
60,33
60,35
60,40
60,43
60,45
60,46
60,49
60,50
60,53
60,56
60,57
60,60
60,64
60,70
60,74
60,75
60,80
60,81
60,82
60,84
60,91
60,92
60,93
60,98
61,1
61,2
61,3
61,4
61,7
61,9
61,11
61,12
61,15
61,16
61,20
61,33
61,34
61,36
61,40
61,43
61,45
61,51
61,67
61,68
61,70
61,74
61,84
61,88
61,89
61,90
61,92
62,7
62,8
62,11
62,14
62,18
62,19
62,20
62,22
62,23
62,24
62,27
62,32
62,35
62,36
62,43
62,44
62,48
62,52
62,57
62,59
62,63
62,64
62,77
62,80
62,86
62,90
62,97
63,4
63,7
63,15
63,21
63,22
63,24
63,28
63,29
63,31
63,32
63,35
63,39
63,41
63,45
63,49
63,50
63,65
63,67
63,68
63,70
63,73
63,74
63,75
63,76
63,78
63,80
63,81
63,83
63,84
63,90
63,93
63,94
64,7
64,10
64,11
64,12
64,22
64,26
64,28
64,29
64,30
64,31
64,33
64,36
64,37
64,42
64,45
64,49
64,52
64,55
64,57
64,58
64,60
64,63
64,67
64,74
64,79
64,83
64,87
64,91
64,94
64,97
65,3
65,4
65,19
65,27
65,29
65,30
65,34
65,38
65,43
65,46
65,61
65,62
65,64
65,66
65,71
65,78
65,85
65,93
66,2
66,6
66,8
66,15
66,17
66,22
66,24
66,27
66,28
66,32
66,40
66,45
66,49
66,53
66,58
66,64
66,66
66,70
66,81
66,88
66,92
66,96
67,5
67,11
67,12
67,23
67,24
67,26
67,29
67,33
67,37
67,41
67,46
67,48
67,57
67,58
67,59
67,60
67,62
67,64
67,66
67,68
67,70
67,76
67,81
67,84
67,85
67,87
67,90
68,2
68,5
68,6
68,8
68,11
68,12
68,14
68,26
68,28
68,32
68,38
68,42
68,44
68,45
68,47
68,48
68,49
68,52
68,53
68,55
68,58
68,63
68,64
68,67
68,71
68,72
68,73
68,74
68,77
68,80
68,82
68,94
68,95
68,97
68,98
69,2
69,6
69,7
69,14
69,17
69,18
69,21
69,26
69,27
69,28
69,33
69,43
69,46
69,52
69,53
69,54
69,55
69,58
69,61
69,68
69,70
69,71
69,72
69,78
69,79
69,87
69,88
69,90
69,91
69,92
69,97
70,3
70,5
70,11
70,15
70,17
70,20
70,21
70,28
70,32
70,33
70,34
70,38
70,40
70,46
70,60
70,62
70,68
70,76
70,84
70,85
70,93
70,95
70,97
71,4
71,5
71,6
71,9
71,11
71,12
71,13
71,15
71,22
71,24
71,26
71,31
71,34
71,35
71,37
71,39
71,42
71,44
71,45
71,47
71,48
71,49
71,50
71,52
71,53
71,55
71,56
71,57
71,61
71,62
71,66
71,71
71,74
71,75
71,77
71,79
71,80
71,83
71,84
71,87
71,88
71,92
71,94
71,95
71,96
71,98
72,3
72,5
72,15
72,17
72,18
72,22
72,24
72,26
72,27
72,30
72,34
72,36
72,37
72,41
72,45
72,48
72,51
72,52
72,58
72,60
72,62
72,64
72,66
72,70
72,71
72,74
72,77
72,79
72,82
73,1
73,2
73,6
73,9
73,18
73,24
73,27
73,28
73,29
73,37
73,38
73,39
73,42
73,55
73,64
73,78
73,86
73,89
73,96
73,97
74,5
74,11
74,12
74,18
74,32
74,37
74,40
74,43
74,52
74,53
74,57
74,60
74,62
74,63
74,64
74,65
74,66
74,69
74,72
74,73
74,75
74,76
74,79
74,80
74,81
74,91
74,92
74,95
75,2
75,9
75,10
75,12
75,20
75,21
75,25
75,35
75,38
75,40
75,50
75,62
75,65
75,70
75,71
75,72
75,85
75,90
75,94
76,1
76,4
76,5
76,11
76,16
76,17
76,18
76,28
76,29
76,32
76,34
76,37
76,40
76,41
76,42
76,46
76,51
76,60
76,66
76,70
76,71
76,72
76,80
76,81
76,84
76,87
76,89
76,90
76,93
76,95
76,96
76,97
76,98
77,1
77,5
77,7
77,12
77,22
77,23
77,25
77,26
77,30
77,34
77,37
77,43
77,49
77,56
77,59
77,63
77,65
77,67
77,69
77,86
77,87
77,89
77,92
77,94
77,96
77,98
78,3
78,4
78,6
78,10
78,13
78,15
78,19
78,20
78,22
78,28
78,30
78,33
78,34
78,39
78,40
78,41
78,43
78,44
78,47
78,50
78,51
78,55
78,56
78,61
78,63
78,65
78,70
78,74
78,75
78,76
78,78
78,79
78,80
78,82
78,86
78,87
78,91
78,92
78,95
79,7
79,10
79,15
79,19
79,22
79,24
79,28
79,29
79,31
79,32
79,36
79,42
79,49
79,51
79,61
79,63
79,64
79,66
79,67
79,69
79,75
79,82
79,84
79,85
79,96
79,97
80,1
80,12
80,16
80,17
80,18
80,20
80,28
80,33
80,34
80,35
80,39
80,42
80,44
80,48
80,54
80,57
80,60
80,66
80,68
80,71
80,74
80,76
80,78
80,80
80,81
80,82
80,84
80,91
80,93
80,97
81,4
81,8
81,9
81,14
81,19
81,21
81,22
81,23
81,27
81,28
81,31
81,33
81,34
81,35
81,38
81,39
81,41
81,43
81,45
81,49
81,52
81,53
81,55
81,57
81,63
81,65
81,66
81,68
81,83
81,85
81,86
81,87
81,88
81,89
81,92
81,93
82,1
82,3
82,4
82,8
82,12
82,14
82,17
82,18
82,20
82,26
82,27
82,31
82,37
82,38
82,39
82,41
82,50
82,53
82,56
82,59
82,60
82,61
82,62
82,65
82,76
82,77
82,81
82,84
82,87
82,90
82,93
82,94
83,2
83,3
83,5
83,8
83,13
83,14
83,18
83,20
83,21
83,22
83,25
83,26
83,27
83,30
83,34
83,41
83,43
83,44
83,45
83,53
83,57
83,58
83,59
83,60
83,63
83,67
83,74
83,75
83,77
83,78
83,79
83,83
83,84
83,85
83,87
83,88
83,90
83,97
83,98
84,1
84,13
84,14
84,16
84,25
84,26
84,27
84,30
84,35
84,39
84,47
84,57
84,65
84,69
84,71
84,76
84,77
84,80
84,84
84,90
84,92
84,93
84,96
85,2
85,6
85,8
85,12
85,15
85,16
85,19
85,26
85,28
85,29
85,30
85,32
85,33
85,34
85,36
85,38
85,40
85,41
85,45
85,49
85,51
85,54
85,56
85,57
85,58
85,64
85,71
85,83
85,87
85,88
85,92
85,93
86,2
86,5
86,10
86,12
86,14
86,18
86,19
86,23
86,29
86,34
86,37
86,38
86,39
86,41
86,43
86,45
86,51
86,52
86,54
86,56
86,60
86,62
86,63
86,69
86,74
86,78
86,79
86,81
86,82
86,84
86,87
86,88
86,89
86,92
86,93
86,96
87,3
87,5
87,9
87,22
87,23
87,25
87,27
87,29
87,30
87,33
87,36
87,38
87,39
87,42
87,44
87,45
87,47
87,51
87,52
87,55
87,61
87,64
87,66
87,68
87,72
87,79
87,81
87,84
87,90
88,3
88,7
88,11
88,12
88,13
88,14
88,22
88,24
88,25
88,31
88,39
88,40
88,41
88,42
88,46
88,48
88,52
88,54
88,59
88,61
88,66
88,67
88,69
88,70
88,71
88,72
88,73
88,76
88,85
88,89
88,93
88,95
88,98
89,6
89,8
89,10
89,13
89,15
89,18
89,19
89,25
89,27
89,30
89,33
89,35
89,41
89,43
89,44
89,47
89,48
89,49
89,51
89,54
89,56
89,57
89,61
89,65
89,77
89,80
89,82
89,91
89,96
89,98
90,2
90,4
90,6
90,7
90,10
90,15
90,17
90,20
90,21
90,23
90,27
90,34
90,36
90,37
90,43
90,46
90,54
90,56
90,59
90,61
90,62
90,65
90,67
90,71
90,77
90,78
90,80
90,86
90,89
90,91
90,95
91,2
91,3
91,5
91,6
91,8
91,10
91,11
91,12
91,14
91,15
91,28
91,29
91,30
91,33
91,54
91,57
91,58
91,61
91,62
91,65
91,69
91,72
91,77
91,79
91,80
91,85
91,86
91,90
91,95
91,97
92,2
92,7
92,28
92,29
92,30
92,31
92,34
92,36
92,41
92,44
92,46
92,51
92,53
92,55
92,57
92,60
92,61
92,74
92,81
92,82
92,83
92,88
92,92
92,94
93,11
93,20
93,21
93,24
93,32
93,33
93,35
93,37
93,42
93,44
93,45
93,47
93,50
93,53
93,55
93,60
93,62
93,63
93,65
93,66
93,73
93,76
93,77
93,78
93,80
93,82
93,85
93,94
93,96
94,2
94,3
94,4
94,8
94,9
94,11
94,13
94,16
94,21
94,22
94,23
94,27
94,28
94,29
94,37
94,38
94,41
94,42
94,47
94,49
94,52
94,53
94,54
94,57
94,61
94,62
94,64
94,66
94,69
94,71
94,72
94,73
94,74
94,78
94,80
94,83
94,84
94,85
94,87
94,93
94,94
94,97
95,7
95,19
95,21
95,33
95,37
95,45
95,46
95,52
95,55
95,67
95,72
95,78
95,79
95,80
95,84
95,89
95,93
95,97
96,2
96,3
96,5
96,11
96,18
96,20
96,22
96,25
96,28
96,34
96,36
96,39
96,45
96,48
96,60
96,65
96,66
96,67
96,68
96,69
96,74
96,75
96,76
96,80
96,81
96,82
96,84
96,85
96,88
96,90
96,93
96,94
96,95
96,98
97,1
97,4
97,7
97,8
97,9
97,21
97,24
97,25
97,34
97,35
97,44
97,47
97,48
97,49
97,50
97,51
97,53
97,56
97,58
97,59
97,71
97,75
97,78
97,79
97,81
97,83
97,86
97,89
97,93
97,95
97,96
97,97
98,2
98,3
98,12
98,13
98,16
98,17
98,21
98,25
98,30
98,37
98,44
98,45
98,47
98,50
98,53
98,56
98,62
98,66
98,67
98,68
98,73
98,77
98,78
98,89
98,92
98,95
98,96
98,97
